location,query,imp_lat,imp_lng
043XX S Carrollton Ave,"4300 S Carrollton Ave, New Orleans, LA",29.970707,-90.104913
077XX Means Ave,"7700 Means Ave, New Orleans, LA",30.0463601,-89.9832891
017XX Tita St,"1700 Tita St, New Orleans, LA",29.937323,-90.023645
030XX Amazon St,"3000 Amazon St, New Orleans, LA",29.926132,-90.026557
010XX Governor Nicholls St,"1000 Governor Nicholls St, New Orleans, LA",29.963865,-90.064029
068XX Morrison Rd,"6800 Morrison Rd, New Orleans, LA",30.029608,-90.012282
013XX Moss St,"1300 Moss St, New Orleans, LA",29.980048,-90.086969
091XX Apple St,"9100 Apple St, New Orleans, LA",29.964214,-90.127347
013XX Filmore Ave,"1300 Filmore Ave, New Orleans, LA",30.0108868,-90.0809918
112XX S I-10 Service Rd,"11200 S I-10 Service Rd, New Orleans, LA",,
035XX Audubon St,"3500 Audubon St, New Orleans, LA",29.960354,-90.10762
008XX Elysian Fields Ave,"800 Elysian Fields Ave, New Orleans, LA",29.965641,-90.056818
058XX Pratt Dr,"5800 Pratt Dr, New Orleans, LA",30.0172107,-90.0715085
046XX Clara St,"4600 Clara St, New Orleans, LA",29.937833,-90.105733
029XX Annunciation St,"2900 Annunciation St, New Orleans, LA",29.9227901,-90.0819989
087XX Colapissa St,"8700 Colapissa St, New Orleans, LA",29.965119,-90.120343
010XX Esplanade Ave,"1000 Esplanade Ave, New Orleans, LA",29.965224,-90.062829
014XX Frenchmen St,"1400 Frenchmen St, New Orleans, LA",29.9715882,-90.0585134
023XX N Prieur St,"2300 N Prieur St, New Orleans, LA",29.97674,-90.054883
029XX Louisa St,"2900 Louisa St, New Orleans, LA",29.9867971,-90.0363801
007XX Leontine St,"700 Leontine St, New Orleans, LA",29.918585,-90.114214
087XX Earhart Blvd,"8700 Earhart Blvd, New Orleans, LA",29.9669085,-90.1272812
009XX Jackson Ave,"900 Jackson Ave, New Orleans, LA",29.927987,-90.075588
065XX Pauline Dr,"6500 Pauline Dr, New Orleans, LA",30.026895,-90.037105
010XX Sumner St,"1000 Sumner St, New Orleans, LA",29.944868,-90.037735
014XX N Villere St,"1400 N Villere St, New Orleans, LA",29.968307,-90.066697
046XX Frenchmen St,"4600 Frenchmen St, New Orleans, LA",30.005084,-90.061158
012XX Saint Denis St,"1200 Saint Denis St, New Orleans, LA",29.994386,-90.082687
011XX Hendee St,"1100 Hendee St, New Orleans, LA",29.9438868,-90.0387741
015XX Sere St,"1500 Sere St, New Orleans, LA",29.993806,-90.075598
028XX Chartres St,"2800 Chartres St, New Orleans, LA",29.96334,-90.049714
XX Park Timbers Dr,"XX Park Timbers Dr, New Orleans, LA",29.9155457,-90.0126924
038XX Carondelet St,"3800 Carondelet St, New Orleans, LA",29.928017,-90.096009
007XX Carondelet St,"700 Carondelet St, New Orleans, LA",29.9475221,-90.0723988
029XX Hollygrove St,"2900 Hollygrove St, New Orleans, LA",29.965788,-90.124092
014XX Independence St,"1400 Independence St, New Orleans, LA",29.969385,-90.037213
002XX Pelican Ave,"200 Pelican Ave, New Orleans, LA",29.9514937,-90.0542552
002XX S Rampart St,"200 S Rampart St, New Orleans, LA",29.954006,-90.073846
028XX S Robertson St,"2800 S Robertson St, New Orleans, LA",29.938961,-90.092589
026XX Desire St,"2600 Desire St, New Orleans, LA",29.982388,-90.035932
010XX Saint Ferdinand St,"1000 Saint Ferdinand St, New Orleans, LA",29.967473,-90.048691
020XX Elysian Fields Ave,"2000 Elysian Fields Ave, New Orleans, LA",29.97778,-90.057753
025XX Choctaw St,"2500 Choctaw St, New Orleans, LA",29.976095,-90.013109
010XX N Miro St,"1000 N Miro St, New Orleans, LA",29.970133,-90.076349
078XX Primrose Dr,"7800 Primrose Dr, New Orleans, LA",30.037782,-90.0038177
024XX Orleans Ave,"2400 Orleans Ave, New Orleans, LA",29.968438,-90.079587
090XX Edinburgh St,"9000 Edinburgh St, New Orleans, LA",29.969906,-90.119738
005XX Burgundy St,"500 Burgundy St, New Orleans, LA",29.9582724,-90.0687302
010XX General Taylor St,"1000 General Taylor St, New Orleans, LA",29.922391,-90.095335
078XX Marconi Dr,"7800 Marconi Dr, New Orleans, LA",30.0234857,-90.0972922
077XX Cohn St,"7700 Cohn St, New Orleans, LA",29.949626,-90.1213929
014XX Robert E Lee Blvd,"1400 Robert E Lee Blvd, New Orleans, LA",30.0206352,-90.0791873
013XX Frenchmen St,"1300 Frenchmen St, New Orleans, LA",29.9705862,-90.0584184
045XX Elysian Fields Ave,"4500 Elysian Fields Ave, New Orleans, LA",30.004129,-90.059882
009XX Le Boeuf St,"900 Le Boeuf St, New Orleans, LA",,
036XX Frenchmen St,"3600 Frenchmen St, New Orleans, LA",29.9949374,-90.0604203
027XX S Carrollton Ave,"2700 S Carrollton Ave, New Orleans, LA",29.958403,-90.1182487
028XX Royal St,"2800 Royal St, New Orleans, LA",29.964296,-90.049422
050XX Michoud Blvd,"5000 Michoud Blvd, New Orleans, LA",30.0249645,-89.9271767
047XX Raymond Joseph Dr,"4700 Raymond Joseph Dr, New Orleans, LA",30.019549,-89.997137
079XX Pompano St,"7900 Pompano St, New Orleans, LA",30.037188,-90.007909
026XX N Robertson St,"2600 N Robertson St, New Orleans, LA",29.9726342,-90.0488162
039XX Elysian Fields Ave,"3900 Elysian Fields Ave, New Orleans, LA",29.998032,-90.059394
033XX Elysian Fields Ave,"3300 Elysian Fields Ave, New Orleans, LA",29.9919961,-90.059136
005XX S Scott St,"500 S Scott St, New Orleans, LA",29.969496,-90.101681
023XX N Miro St,"2300 N Miro St, New Orleans, LA",29.9642857,-90.0818653
008XX Polk St,"800 Polk St, New Orleans, LA",29.9099641,-89.9718433
027XX Dumaine St,"2700 Dumaine St, New Orleans, LA",29.972224,-90.081858
069XX Boston Dr,"6900 Boston Dr, New Orleans, LA",30.033407,-89.987639
105XX Lake Forest Blvd,"10500 Lake Forest Blvd, New Orleans, LA",30.027953,-89.989816
073XX Brevard Ave,"7300 Brevard Ave, New Orleans, LA",30.040109,-89.98704
020XX Magnolia St,"2000 Magnolia St, New Orleans, LA",29.9435748,-90.0868339
009XX Piety St,"900 Piety St, New Orleans, LA",29.9649762,-90.0423702
017XX Felicity St,"1700 Felicity St, New Orleans, LA",29.937259,-90.078816
130XX Curran Blvd,"13000 Curran Blvd, New Orleans, LA",30.0366553,-90.00419
040XX Macarthur Blvd,"4000 Macarthur Blvd, New Orleans, LA",29.9247,-90.015119
009XX Felicity St,"900 Felicity St, New Orleans, LA",29.931274,-90.072264
015XX Paul Morphy St,"1500 Paul Morphy St, New Orleans, LA",29.978459,-90.077522
014XX Florence Ave,"1400 Florence Ave, New Orleans, LA",29.9405439,-90.0309518
022XX Clara St,"2200 Clara St, New Orleans, LA",29.943323,-90.088637
085XX Dinkins St,"8500 Dinkins St, New Orleans, LA",30.0406633,-89.9973311
002XX Dauphine St,"200 Dauphine St, New Orleans, LA",29.9557309,-90.0695317
062XX S Claiborne Ave,"6200 S Claiborne Ave, New Orleans, LA",29.9457714,-90.1134323
009XX Lane St,"900 Lane St, New Orleans, LA",30.007911,-90.100367
043XX Saint Peter St,"4300 Saint Peter St, New Orleans, LA",29.980948,-90.099248
017XX Alvar St,"1700 Alvar St, New Orleans, LA",29.9720781,-90.0346584
063XX Argonne Blvd,"6300 Argonne Blvd, New Orleans, LA",30.0049023,-90.1030132
024XX Dubreuil St,"2400 Dubreuil St, New Orleans, LA",29.971306,-90.001245
066XX Coveview Ct,"6600 Coveview Ct, New Orleans, LA",30.0213777,-90.0116776
036XX Westbend Pkwy,"3600 Westbend Pkwy, New Orleans, LA",29.9276802,-90.020026
034XX Delachaise St,"3400 Delachaise St, New Orleans, LA",29.9444895,-90.1000249
059XX Pines Blvd,"5900 Pines Blvd, New Orleans, LA",30.022001,-90.022811
035XX Holiday Dr,"3500 Holiday Dr, New Orleans, LA",29.9196077,-90.0155465
012XX Louisa St,"1200 Louisa St, New Orleans, LA",29.968258,-90.042247
005XX Josephine St,"500 Josephine St, New Orleans, LA",29.925356,-90.071633
060XX Tullis Dr,"6000 Tullis Dr, New Orleans, LA",29.9058186,-89.9898871
044XX General De Gaulle Dr,"4400 General De Gaulle Dr, New Orleans, LA",29.9190921,-90.0105397
007XX Touro St,"700 Touro St, New Orleans, LA",29.964542,-90.0590477
056XX Arts St,"5600 Arts St, New Orleans, LA",30.016148,-90.053715
012XX S Clark St,"1200 S Clark St, New Orleans, LA",29.958803,-90.10509
008XX O'Keefe Ave,"800 O'Keefe Ave, New Orleans, LA",29.946602,-90.075309
022XX S Carrollton Ave,"2200 S Carrollton Ave, New Orleans, LA",29.954582,-90.122199
034XX Loyola Ave,"3400 Loyola Ave, New Orleans, LA",29.933558,-90.09424
016XX Basin St,"1600 Basin St, New Orleans, LA",29.9635952,-90.0724424
021XX I-10 E,"2100 I-10 E, New Orleans, LA",30.0414997,-89.9688243
059XX Canal Blvd,"5900 Canal Blvd, New Orleans, LA",29.997551,-90.109156
003XX S Alexander St,"300 S Alexander St, New Orleans, LA",29.975008,-90.105671
132XX Chef Menteur Hwy,"13200 Chef Menteur Hwy, New Orleans, LA",30.030505,-89.929006
123XX N I-10 Service Rd,"12300 N I-10 Service Rd, New Orleans, LA",,
014XX Gov Nicholls St,"1400 Gov Nicholls St, New Orleans, LA",29.9664015,-90.0674947
105XX Hayne Blvd,"10500 Hayne Blvd, New Orleans, LA",30.0501675,-89.9811186
051XX S Claiborne Ave,"5100 S Claiborne Ave, New Orleans, LA",29.9410304,-90.1083326
012XX Saint Roch Ave,"1200 Saint Roch Ave, New Orleans, LA",30.014022,-90.0558601
030XX Banks St,"3000 Banks St, New Orleans, LA",29.965013,-90.093043
035XX Elysian Fields Ave,"3500 Elysian Fields Ave, New Orleans, LA",29.9939724,-90.0592901
001XX Exchange Pl,"100 Exchange Pl, New Orleans, LA",29.952989,-90.068319
057XX Mandeville St,"5700 Mandeville St, New Orleans, LA",30.017081,-90.058329
140XX Dwyer Blvd,"14000 Dwyer Blvd, New Orleans, LA",30.0394908,-89.9196076
023XX N Johnson St,"2300 N Johnson St, New Orleans, LA",29.977736,-90.054968
015XX Piety St,"1500 Piety St, New Orleans, LA",29.9712006,-90.0405151
018XX Mandeville St,"1800 Mandeville St, New Orleans, LA",29.975918,-90.055059
018XX Gentilly Blvd,"1800 Gentilly Blvd, New Orleans, LA",29.985349,-90.076328
046XX General De Gaulle Dr,"4600 General De Gaulle Dr, New Orleans, LA",29.9248853,-90.0205109
015XX Mandolin St,"1500 Mandolin St, New Orleans, LA",30.0008278,-90.075969
113XX King Richard Dr,"11300 King Richard Dr, New Orleans, LA",30.0228055,-89.9542214
032XX Rue Parc Fontaine,"3200 Rue Parc Fontaine, New Orleans, LA",29.9203423,-90.0092063
013XX N Derbigny St,"1300 N Derbigny St, New Orleans, LA",29.969211,-90.070153
016XX Southlawn Blvd,"1600 Southlawn Blvd, New Orleans, LA",29.938363,-90.025149
023XX Odin St,"2300 Odin St, New Orleans, LA",30.01467,-90.057908
103XX Flossmoor Dr,"10300 Flossmoor Dr, New Orleans, LA",30.0432225,-89.9768287
XX Gull St,"XX Gull St, New Orleans, LA",30.0209836,-90.0881187
042XX Marigny St,"4200 Marigny St, New Orleans, LA",30.0011692,-90.0583347
048XX Tullis Dr,"4800 Tullis Dr, New Orleans, LA",29.9072323,-89.9881561
018XX Abundance St,"1800 Abundance St, New Orleans, LA",29.9849789,-90.0319496
031XX Rue Parc Fontaine,"3100 Rue Parc Fontaine, New Orleans, LA",29.9221269,-90.009554
009XX Gravier St,"900 Gravier St, New Orleans, LA",29.952459,-90.072435
027XX Saint Peter St,"2700 Saint Peter St, New Orleans, LA",29.970404,-90.083439
008XX N Rocheblave St,"800 N Rocheblave St, New Orleans, LA",29.969646,-90.079617
011XX Louisiana Ave,"1100 Louisiana Ave, New Orleans, LA",29.923049,-90.08908
057XX Canal Blvd,"5700 Canal Blvd, New Orleans, LA",29.9943798,-90.1097177
028XX Mansfield Ave,"2800 Mansfield Ave, New Orleans, LA",29.9218076,-89.9808008
019XX Hope St,"1900 Hope St, New Orleans, LA",29.984121,-90.067379
040XX Franklin Ave,"4000 Franklin Ave, New Orleans, LA",29.999394,-90.050191
015XX L B Landry Ave,"1500 L B Landry Ave, New Orleans, LA",29.9295815,-90.041751
001XX Huntlee Dr,"100 Huntlee Dr, New Orleans, LA",29.935037,-90.002089
032XX Chippewa St,"3200 Chippewa St, New Orleans, LA",29.9201261,-90.0843533
021XX Willow St,"2100 Willow St, New Orleans, LA",29.9445663,-90.0884684
042XX Fontainebleau Dr,"4200 Fontainebleau Dr, New Orleans, LA",29.949336,-90.105408
052XX Canal Blvd,"5200 Canal Blvd, New Orleans, LA",29.9855843,-90.1112531
071XX Chef Menteur Hwy,"7100 Chef Menteur Hwy, New Orleans, LA",30.011435,-90.005511
079XX Bass St,"7900 Bass St, New Orleans, LA",30.0713828,-89.9462383
005XX Saint Andrew St,"500 Saint Andrew St, New Orleans, LA",29.9262864,-90.0704597
021XX Esplanade Ave,"2100 Esplanade Ave, New Orleans, LA",29.972591,-90.073548
047XX Crowder Blvd,"4700 Crowder Blvd, New Orleans, LA",30.0201146,-89.9887223
023XX Cypress Acres Dr,"2300 Cypress Acres Dr, New Orleans, LA",29.9298406,-90.0219776
101XX Curran Blvd,"10100 Curran Blvd, New Orleans, LA",30.046215,-89.981727
058XX Macarthur Blvd,"5800 Macarthur Blvd, New Orleans, LA",29.9215895,-89.9954059
017XX Marais St,"1700 Marais St, New Orleans, LA",29.969129,-90.062624
050XX Congress Dr,"5000 Congress Dr, New Orleans, LA",30.0134662,-90.0343152
010XX 8th St,"1000 8th St, New Orleans, LA",29.923727,-90.0849673
035XX General De Gaulle Dr,"3500 General De Gaulle Dr, New Orleans, LA",29.9263019,-90.0234996
043XX Frenchmen St,"4300 Frenchmen St, New Orleans, LA",30.0020155,-90.061084
041XX S Galvez St,"4100 S Galvez St, New Orleans, LA",29.9450194,-90.1013562
004XX Verret St,"400 Verret St, New Orleans, LA",29.951846,-90.0505106
049XX Lafaye St,"4900 Lafaye St, New Orleans, LA",30.00899,-90.0490263
026XX N Rampart St,"2600 N Rampart St, New Orleans, LA",29.9675627,-90.0504462
002XX River Oaks Dr,"200 River Oaks Dr, New Orleans, LA",29.932601,-90.004797
022XX Reverend John Raphael Jr Way,"2200 Reverend John Raphael Jr Way, New Orleans, LA",29.940482,-90.08626
047XX Viola St,"4700 Viola St, New Orleans, LA",30.0191741,-89.9963665
025XX Magnolia St,"2500 Magnolia St, New Orleans, LA",29.941336,-90.090289
029XX Ursula Spencer Way,"2900 Ursula Spencer Way, New Orleans, LA",29.985741,-90.031106
075XX Briarheath Dr,"7500 Briarheath Dr, New Orleans, LA",30.0521319,-89.9616201
072XX Bullard Ave,"7200 Bullard Ave, New Orleans, LA",30.04866,-89.963464
060XX Bullard Ave,"6000 Bullard Ave, New Orleans, LA",30.0433312,-89.9618682
062XX Franklin Ave,"6200 Franklin Ave, New Orleans, LA",30.022763,-90.052091
089XX Forshey St,"8900 Forshey St, New Orleans, LA",29.967824,-90.120446
007XX S Salcedo St,"700 S Salcedo St, New Orleans, LA",29.96266,-90.096204
044XX Reynes St,"4400 Reynes St, New Orleans, LA",30.014262,-90.011079
006XX Saint Joseph St,"600 Saint Joseph St, New Orleans, LA",29.944064,-90.071067
051XX Marigny St,"5100 Marigny St, New Orleans, LA",30.0101223,-90.0587159
022XX Tulane Ave,"2200 Tulane Ave, New Orleans, LA",29.959158,-90.085188
016XX N Tonti St,"1600 N Tonti St, New Orleans, LA",29.976957,-90.071687
012XX Convention Center Blvd,"1200 Convention Center Blvd, New Orleans, LA",29.940197,-90.064385
025XX New York St,"2500 New York St, New Orleans, LA",30.0244011,-90.0541018
007XX N Lopez St,"700 N Lopez St, New Orleans, LA",29.97339,-90.0875515
072XX Westhaven Rd,"7200 Westhaven Rd, New Orleans, LA",,
021XX Independence St,"2100 Independence St, New Orleans, LA",29.976661,-90.035051
099XX Lake Forest Blvd,"9900 Lake Forest Blvd, New Orleans, LA",30.0311509,-89.9743848
030XX N Rampart St,"3000 N Rampart St, New Orleans, LA",29.966693,-90.046258
012XX General Pershing St,"1200 General Pershing St, New Orleans, LA",29.923862,-90.100603
055XX Chef Menteur Hwy,"5500 Chef Menteur Hwy, New Orleans, LA",30.0089142,-90.0251469
089XX Cohn St,"8900 Cohn St, New Orleans, LA",29.957705,-90.131294
025XX Jackson Ave,"2500 Jackson Ave, New Orleans, LA",29.9420423,-90.0876207
023XX S Claiborne Ave,"2300 S Claiborne Ave, New Orleans, LA",29.9443875,-90.0905496
063XX Saint Claude Ave,"6300 Saint Claude Ave, New Orleans, LA",29.9588378,-90.0091915
016XX Esplanade Ave,"1600 Esplanade Ave, New Orleans, LA",29.969461,-90.068993
013XX Saint Ferdinand St,"1300 Saint Ferdinand St, New Orleans, LA",29.970642,-90.047715
002XX Broadway St,"200 Broadway St, New Orleans, LA",29.931395,-90.1331544
006XX N Rocheblave St,"600 N Rocheblave St, New Orleans, LA",29.9676827,-90.081245
020XX Bienville St,"2000 Bienville St, New Orleans, LA",29.962584,-90.079178
046XX Francis Dr,"4600 Francis Dr, New Orleans, LA",30.0154292,-90.0142483
084XX Palmetto St,"8400 Palmetto St, New Orleans, LA",29.9678312,-90.1128835
006XX Flood St,"600 Flood St, New Orleans, LA",29.956479,-90.018516
030XX St Claude Ave,"3000 St Claude Ave, New Orleans, LA",29.9677989,-90.0458653
031XX Napoleon Ave,"3100 Napoleon Ave, New Orleans, LA",29.9414449,-90.1040375
010XX Lesseps St,"1000 Lesseps St, New Orleans, LA",29.963905,-90.032991
063XX Elysian Fields Ave,"6300 Elysian Fields Ave, New Orleans, LA",30.023484,-90.0618355
016XX Treasure St,"1600 Treasure St, New Orleans, LA",29.988901,-90.072664
043XX Maple Leaf Dr,"4300 Maple Leaf Dr, New Orleans, LA",29.909754,-89.9886233
016XX Abundance St,"1600 Abundance St, New Orleans, LA",29.987882,-90.072603
040XX Clio St,"4000 Clio St, New Orleans, LA",29.954255,-90.096994
045XX Gen Meyer Ave,"4500 Gen Meyer Ave, New Orleans, LA",29.934186,-90.008001
061XX N Rampart St,"6100 N Rampart St, New Orleans, LA",29.9585058,-90.0116239
020XX Benton St,"2000 Benton St, New Orleans, LA",29.9695605,-90.0092873
009XX S Carrollton Ave,"900 S Carrollton Ave, New Orleans, LA",29.945394,-90.131992
006XX S Broad St,"600 S Broad St, New Orleans, LA",29.960501,-90.091539
080XX Almonaster Ave,"8000 Almonaster Ave, New Orleans, LA",30.0084517,-89.9924514
049XX Bancroft Dr,"4900 Bancroft Dr, New Orleans, LA",30.0071252,-90.0841294
020XX Delachaise St,"2000 Delachaise St, New Orleans, LA",29.931615,-90.094512
006XX Marigny St,"600 Marigny St, New Orleans, LA",29.9638525,-90.0552749
024XX Rex Pl,"2400 Rex Pl, New Orleans, LA",29.945543,-90.092319
001XX Decatur St,"100 Decatur St, New Orleans, LA",29.951973,-90.066841
002XX Pacific Ave,"200 Pacific Ave, New Orleans, LA",29.95415,-90.0457
056XX Eastover Dr,"5600 Eastover Dr, New Orleans, LA",30.0414141,-89.947961
013XX Tennessee St,"1300 Tennessee St, New Orleans, LA",29.96495,-90.022559
005XX Newton St,"500 Newton St, New Orleans, LA",29.945598,-90.050847
012XX Chartres St,"1200 Chartres St, New Orleans, LA",29.961398,-90.0601418
034XX Clara St,"3400 Clara St, New Orleans, LA",29.9389849,-90.0971001
060XX Hayne Blvd,"6000 Hayne Blvd, New Orleans, LA",30.0331983,-90.0250918
080XX Wales St,"8000 Wales St, New Orleans, LA",30.0388107,-90.0028808
080XX Panola St,"8000 Panola St, New Orleans, LA",29.952959,-90.122189
Lake Forest Blvd & Louis Prima C,"Lake Forest Blvd & Louis Prima C, New Orleans, LA",,
011XX Elysian Fields Ave,"1100 Elysian Fields Ave, New Orleans, LA",29.9689083,-90.0576797
130XX Sevres St,"13000 Sevres St, New Orleans, LA",30.032664,-89.933155
046XX Marigny St,"4600 Marigny St, New Orleans, LA",30.004864,-90.058112
079XX Breakwater Dr,"7900 Breakwater Dr, New Orleans, LA",30.028342,-90.119298
023XX Chippewa St,"2300 Chippewa St, New Orleans, LA",29.925614,-90.075018
012XX Gordon St,"1200 Gordon St, New Orleans, LA",29.961287,-90.011849
002XX Pinewood Ct,"200 Pinewood Ct, New Orleans, LA",29.9331274,-90.0225354
050XX Canal St,"5000 Canal St, New Orleans, LA",29.9808266,-90.1101873
023XX Felicity St,"2300 Felicity St, New Orleans, LA",29.942417,-90.084616
024XX Nashville Ave,"2400 Nashville Ave, New Orleans, LA",29.9380113,-90.1138445
034XX De Saix Blvd,"3400 De Saix Blvd, New Orleans, LA",,
026XX 4th St,"2600 4th St, New Orleans, LA",,
021XX Rousseau St,"2100 Rousseau St, New Orleans, LA",29.925166,-90.07153
070XX Queensway Dr,"7000 Queensway Dr, New Orleans, LA",30.0579138,-89.9472003
008XX Filmore Ave,"800 Filmore Ave, New Orleans, LA",30.011793,-90.1047605
033XX S Carrollton Ave,"3300 S Carrollton Ave, New Orleans, LA",29.9631949,-90.1139212
040XX Sullen Pl,"4000 Sullen Pl, New Orleans, LA",29.9126059,-89.9863818
018XX Martin Luther King Jr Blvd,"1800 Martin Luther King Jr Blvd, New Orleans, LA",29.940432,-90.078129
034XX Pleasure St,"3400 Pleasure St, New Orleans, LA",29.9915762,-90.0333568
090XX Palm St,"9000 Palm St, New Orleans, LA",29.970603,-90.119005
031XX Garden Oaks Dr,"3100 Garden Oaks Dr, New Orleans, LA",29.923562,-90.022009
013XX Bourbon St,"1300 Bourbon St, New Orleans, LA",29.963452,-90.061211
022XX N Derbigny St,"2200 N Derbigny St, New Orleans, LA",29.974626,-90.055851
011XX Jackson Ave,"1100 Jackson Ave, New Orleans, LA",29.9296586,-90.0769923
026XX Carondelet St,"2600 Carondelet St, New Orleans, LA",29.9326288,-90.0850862
042XX S Robertson St,"4200 S Robertson St, New Orleans, LA",29.9363016,-90.1008906
019XX Casa Calvo St,"1900 Casa Calvo St, New Orleans, LA",29.9352857,-90.0351817
037XX Martin Luther King Jr Blvd,"3700 Martin Luther King Jr Blvd, New Orleans, LA",29.9499622,-90.0952969
025XX Jonquil St,"2500 Jonquil St, New Orleans, LA",29.9981794,-90.0521081
087XX Edinburgh St,"8700 Edinburgh St, New Orleans, LA",29.96794,-90.117308
